Label,Centroid.X,Centroid.Y
1282,513.072,580.129
1283,612.973,579.418
1284,1039.058,582.573
1285,1637.079,583.043
1286,708.326,581.966
1287,763.699,579.048
1288,944.151,578.736
1289,540.309,580.234
1290,1015.173,585.373
1291,1306.301,592.033
1292,1733.589,584.062
1293,2131.739,587.506
1294,651.690,581.356
1295,687.685,584.577
1296,844.112,581.958
1297,917.890,582.080
1298,1143.900,585.026
1299,1615.018,586.455
1300,457.732,581.571
1301,878.247,582.521
1302,827.126,583.178
1303,558.601,583.551
1304,576.401,585.048
1305,725.891,582.851
1306,739.884,584.181
1307,987.920,592.228
1308,1062.835,585.065
1309,1592.834,594.547
1310,1859.454,592.527
1311,1169.079,586.609
1312,627.644,587.896
1313,931.014,591.704
1314,1525.876,592.561
1315,1888.211,587.677
1316,2057.029,585.829
1317,594.762,587.652
1318,861.094,586.219
1319,968.339,586.109
1320,1775.759,593.269
1321,1821.227,589.769
1322,1190.379,590.330
1323,1260.387,594.244
1324,1383.782,594.166
1325,1426.503,589.444
1326,1475.359,586.941
1327,2033.640,589.173
1328,2331.690,590.060
1329,527.515,589.095
1330,1983.532,591.218
1331,386.179,586.911
1332,668.356,592.571
1333,796.862,590.138
1334,811.398,591.535
1335,2167.205,601.923
1336,2284.738,592.997
1337,477.567,589.226
1338,503.204,591.728
1339,754.571,590.103
1340,771.182,594.408
1341,953.944,593.163
1342,1365.757,593.203
1343,1406.057,591.305
1344,2071.905,596.441
1345,888.739,594.379
1346,1125.916,596.846
1347,1217.768,595.472
1348,1722.313,604.140
1349,1921.328,592.779
1350,2195.765,591.218
1351,1109.590,594.386
1352,1325.266,603.791
1353,1752.541,604.388
1354,1240.145,597.234
1355,1494.584,594.232
1356,1958.901,597.891
1357,1078.419,597.400
1358,1448.320,596.711
1359,2012.700,598.266
1360,450.217,597.510
1361,1655.654,595.458
1362,1696.747,596.895
1363,2107.065,599.280
1364,490.354,597.827
1365,563.433,598.078
1366,783.710,598.170
1367,1280.403,601.753
1368,1347.988,601.778
1369,374.029,598.413
1370,465.207,599.030
1371,543.559,594.654
1372,612.306,595.752
1373,1007.649,602.469
1374,2048.736,602.855
1375,869.857,599.414
1376,911.231,602.128
1377,1154.717,599.553
1378,1564.295,604.112
1379,2411.335,596.883
1380,516.359,602.597
1381,655.709,601.954
1382,729.034,598.994
1383,743.204,601.616
1384,1672.586,608.272
1385,1899.320,603.524
1386,690.440,603.202
1387,825.003,602.130
1388,842.719,600.251
1389,1037.288,599.372
1390,2148.053,610.050
1391,1060.509,602.415
1392,1469.288,605.066
1393,580.163,606.680
1394,1181.227,601.727
1395,968.933,604.601
1396,1398.417,607.380
1397,397.428,605.328
1398,595.944,603.678
1399,714.031,606.537
1400,1431.369,605.952
1401,2239.720,603.263
1402,2275.487,619.690
1403,537.072,605.883
1404,759.162,605.843
1405,942.224,608.711
1406,1990.742,609.592
1407,2085.897,609.637
1408,624.299,608.099
1409,639.899,607.281
1410,1167.711,608.973
1411,1510.835,615.137
1412,476.148,611.966
1413,798.268,608.186
1414,1104.614,611.573
1415,1209.798,607.715
1416,1543.082,612.674
1417,1587.079,616.422
1418,1790.080,609.490
1419,896.269,610.070
1420,1141.690,612.108
1421,1191.872,616.469
1422,1415.025,613.650
1423,1817.854,616.190
1424,497.480,611.978
1425,608.353,612.152
1426,1043.917,614.805
1427,1492.897,616.004
1428,1925.935,616.752
1429,1841.295,614.948
1430,2127.849,619.536
1431,880.693,616.986
1432,1949.241,617.421
1433,672.922,616.425
1434,813.362,612.835
1435,856.727,614.983
1436,1249.520,617.017
1437,1268.139,614.929
1438,1374.573,616.179
1439,563.721,612.564
1440,779.733,617.759
1441,994.679,616.218
1442,1304.392,620.028
1443,1624.517,621.324
1444,1866.262,615.376
1445,2329.788,612.647
1446,455.436,614.626
1447,732.418,616.429
1448,1119.872,614.661
1449,1451.056,622.826
1450,868.610,615.993
1451,978.420,622.151
1452,1528.276,618.961
1453,841.570,618.851
1454,1354.560,620.754
1455,1608.839,628.335
1456,2345.235,618.925
1457,547.184,618.318
1458,704.811,619.270
1459,1222.866,621.668
1460,1708.995,621.022
1461,1974.187,627.526
1462,654.859,619.204
1463,747.673,620.469
1464,762.480,621.351
1465,925.427,620.068
1466,1065.392,616.562
1467,1076.973,630.220
1468,1286.370,622.348
1469,2066.385,622.463
1470,2105.365,627.115
1471,1092.118,623.776
1472,1643.109,627.244
1473,507.688,625.061
1474,592.505,623.003
1475,822.812,620.962
1476,1903.100,622.035
1477,2298.635,625.197
1478,532.710,619.486
1479,690.088,623.771
1480,911.307,623.601
1481,1011.244,625.413
1482,1129.118,628.375
1483,1156.490,627.860
1484,1472.759,625.000
1485,2048.707,622.805
1486,2415.418,621.289
1487,637.309,624.839
1488,1430.698,625.533
1489,1565.032,626.021
1490,1686.350,629.140
1491,1794.806,626.359
1492,722.645,628.243
1493,574.196,626.554
1494,802.931,626.071
1495,938.192,627.315
1496,1056.240,630.703
1497,560.077,623.795
1498,622.888,631.812
1499,896.311,632.650
1500,1174.708,631.526
1501,1397.185,629.362
1502,2082.950,626.357
1503,1758.278,630.688
1504,489.455,629.441
1505,399.164,627.314
1506,607.820,631.309
1507,1110.223,633.289
1508,1240.700,639.904
1509,1666.474,636.737
1510,450.904,631.487
1511,523.538,630.863
1512,1736.307,637.128
1513,2353.132,639.827
1514,474.035,631.676
1515,664.934,631.469
1516,831.490,632.346
1517,1201.686,632.434
1518,1270.401,632.511
1519,869.886,633.631
1520,2015.264,636.119
1521,771.831,635.467
1522,1035.039,633.240
1523,1413.790,634.475
1524,1543.631,633.674
1525,1863.397,634.445
1526,1884.218,636.093
1527,2227.639,632.733
1528,543.252,634.301
1529,648.180,637.612
1530,742.395,636.691
1531,1373.444,639.195
1532,351.734,635.894
1533,407.696,634.917
1534,678.402,635.969
1535,856.179,636.307
1536,995.863,638.247
1537,1351.113,640.450
1538,1773.478,641.448
1539,2331.389,637.189
1540,707.834,637.275
1541,1141.809,638.857
1542,1490.704,639.039
1543,563.234,635.306
1544,788.963,638.139
1545,1258.759,644.003
1546,1296.246,640.204
1547,1528.945,637.935
1548,1710.332,642.431
1549,2242.010,643.850
1550,436.746,640.647
1551,582.449,638.921
1552,756.970,637.671
1553,918.554,641.792
1554,1511.796,641.278
1555,2307.082,639.082
1556,1900.486,644.775
1557,1922.428,644.491
1558,596.991,640.825
1559,885.291,642.637
1560,1218.172,644.487
1561,1818.136,644.086
1562,959.044,643.838
1563,1593.826,645.912
1564,2080.802,644.797
1565,382.463,641.771
1566,689.940,644.472
1567,806.803,645.782
1568,819.730,645.598
1569,980.966,643.414
1570,1554.505,645.900
1571,1995.881,650.694
1572,468.074,646.854
1573,510.903,644.809
1574,1199.263,651.646
1575,1446.792,645.034
1576,2285.316,648.140
1577,1014.794,647.950
1578,1098.119,649.332
1579,1181.738,647.467
1580,362.205,645.102
1581,489.384,646.867
1582,1468.940,647.236
1583,728.280,646.611
1584,940.159,645.854
1585,2624.624,649.150
1586,453.734,648.376
1587,530.253,651.307
1588,553.370,650.950
1589,571.760,649.163
1590,634.986,648.512
1591,659.924,647.152
1592,1038.036,650.413
1593,833.442,646.996
1594,1164.955,650.560
1595,1653.722,652.165
1596,395.266,652.112
1597,615.389,651.047
1598,1059.041,650.893
1599,1125.510,650.985
1600,1397.213,652.411
1601,1149.067,657.974
1602,1277.330,651.513
1603,1854.828,654.008
1604,2024.635,655.939
1605,345.270,649.721
1606,873.105,652.397
1607,1339.206,660.836
1608,1691.705,656.733
1609,419.142,652.677
1610,703.379,653.171
1611,771.645,652.236
1612,856.564,652.845
1613,975.220,655.448
1614,1075.530,652.785
1615,1748.778,657.623
1616,2337.491,655.267
1617,2403.338,658.527
1618,755.401,655.765
1619,1607.807,655.751
1620,587.778,651.913
1621,789.325,653.028
1622,1623.161,663.082
1623,600.132,656.248
1624,741.842,652.517
1625,929.524,657.861
1626,1532.565,654.494
1627,377.637,659.944
1628,841.338,659.034
1629,1491.580,656.577
1630,1837.675,655.552
1631,2592.133,651.244
1632,647.984,657.659
1633,721.789,659.934
1634,888.312,663.721
1635,1299.056,661.815
1636,1783.252,659.440
1637,434.225,659.000
1638,683.856,659.764
1639,910.872,661.102
1640,1560.428,662.880
1641,495.011,662.615
1642,946.640,661.933
1643,1375.594,661.647
1644,1724.675,664.595
1645,1766.742,660.675
1646,2269.970,667.939
1647,628.148,666.211
1648,994.945,665.713
1649,1226.369,663.224
1650,450.979,664.643
1651,516.843,660.829
1652,1357.031,668.005
1653,1450.775,662.316
1654,1513.841,665.996
1655,2436.327,665.738
1656,348.478,661.678
1657,664.121,664.155
1658,822.795,667.167
1659,963.203,663.881
1660,1252.941,666.884
1661,1868.181,667.231
1662,579.652,666.202
1663,1191.556,670.290
1664,1271.172,665.538
1665,411.382,667.613
1666,472.843,665.027
1667,1086.454,667.799
1668,1471.996,666.987
1669,803.086,671.084
1670,1019.036,666.495
1671,1239.319,670.711
1672,2294.516,672.794
1673,548.443,668.865
1674,738.963,670.841
1675,782.294,668.368
1676,1168.954,672.898
1677,1434.079,672.119
1678,1896.278,672.732
1679,2176.841,667.892
1680,2327.144,672.679
1681,710.779,667.937
1682,1111.103,672.562
1683,1132.905,668.249
1684,1540.324,672.181
1685,1663.890,668.817
1686,1040.447,672.583
1687,2097.922,675.106
1688,2161.725,675.435
1689,396.209,668.054
1690,564.961,670.515
1691,611.502,672.774
1692,696.047,671.640
1693,848.123,672.823
1694,1061.037,673.519
1695,357.807,672.920
1696,867.595,676.052
1697,1214.268,673.993
1698,1648.194,678.748
1699,504.670,674.159
1700,528.446,674.537
1701,596.207,677.700
1702,1397.345,671.482
1703,1695.718,681.479
1704,2449.669,679.016
1705,646.116,676.962
1706,1604.151,676.607
1707,1680.403,673.134
1708,1997.760,671.959
1709,758.296,672.953
1710,1842.126,683.071
1711,678.850,675.923
1712,927.508,678.439
1713,1493.338,676.244
1714,2120.653,678.152
1715,438.633,677.290
1716,970.442,678.460
1717,1312.519,681.128
1718,1794.561,680.091
1719,1957.541,677.485
1720,424.062,682.665
1721,905.592,679.690
1722,951.382,679.271
1723,1288.502,681.641
1724,1414.657,681.028
1725,1747.099,676.811
1726,2256.411,687.359
1727,1917.870,677.942
1728,2232.490,685.054
1729,2359.544,697.207
1730,464.743,681.787
1731,1567.326,683.934
1732,1632.308,681.364
1733,1879.357,680.957
1734,2037.272,684.566
1735,482.046,682.287
1736,724.078,682.903
1737,1154.114,686.108
1738,1588.197,689.164
1739,2057.291,686.935
1740,389.027,679.633
1741,1015.518,684.716
1742,1371.283,684.375
1743,1450.124,682.898
1744,2404.360,686.609
1745,404.959,686.758
1746,663.217,686.156
1747,708.340,683.571
1748,1078.517,685.063
1749,1339.566,687.023
1750,452.463,681.012
1751,777.822,683.436
1752,831.301,687.304
1753,988.512,687.342
1754,1271.078,687.304
1755,544.486,687.612
1756,568.908,688.033
1757,633.440,687.365
1758,886.462,684.946
1759,1133.239,686.959
1760,1231.400,688.271
1761,1726.492,689.818
1762,2008.314,691.711
1763,584.430,685.411
1764,764.797,686.328
1765,1470.712,687.227
1766,2371.092,687.008
1767,516.300,692.848
1768,749.979,692.613
1769,1101.138,689.434
1770,1186.330,691.770
1771,1251.543,692.602
1772,1392.280,688.049
1773,1666.559,690.548
1774,1863.508,693.546
1775,691.102,689.013
1776,789.258,687.361
1777,815.326,689.525
1778,1513.127,690.883
1779,1616.637,691.876
1780,2426.900,694.564
1781,341.349,690.585
1782,361.589,690.110
1783,854.629,691.073
1784,1209.946,691.917
1785,1944.464,692.470
1786,942.997,693.735
1787,498.827,690.624
1788,802.955,697.127
1789,1766.736,690.293
1790,446.095,693.187
1791,611.753,695.310
1792,1746.657,693.439
1793,1923.227,694.218
1794,2132.687,702.203
1795,2344.774,701.989
1796,385.042,691.076
1797,529.461,691.008
1798,732.726,698.605
1799,1046.994,700.848
1800,1428.225,703.559
1801,1492.302,690.944
1802,1541.039,695.945
1803,1710.642,694.427
1804,1903.027,696.289
1805,2110.914,696.778
1806,2387.367,700.421
1807,675.606,697.476
1808,914.639,698.595
1809,1119.070,697.127
1810,2091.079,707.590
1811,894.650,698.398
1812,1067.891,698.012
1813,2149.738,698.614
1814,2196.135,699.841
1815,555.739,699.930
1816,1298.589,700.108
1817,1804.064,701.303
1818,1882.253,700.906
1819,488.956,697.602
1820,870.867,701.498
1821,970.878,695.709
1822,2172.164,707.465
1823,2288.353,707.371
1824,715.548,696.278
1825,958.328,703.319
1826,1327.089,712.223
1827,1412.133,698.536
1828,1633.432,701.658
1829,474.693,699.401
1830,591.320,702.589
1831,645.926,701.100
1832,770.653,701.085
1833,1087.896,704.982
1834,1172.239,706.201
1835,1480.967,705.129
1836,395.761,702.819
1837,430.672,699.962
1838,459.472,699.899
1839,701.679,701.317
1840,840.385,702.766
1841,931.582,706.003
1842,1382.728,702.456
1843,1398.679,702.415
1844,1457.759,701.823
1845,2437.409,702.945
1846,376.166,705.039
1847,1025.595,711.378
1848,2059.383,708.892
1849,2450.993,703.623
1850,419.324,707.930
1851,626.127,704.973
1852,1363.619,703.451
1853,1773.754,707.370
1854,786.604,706.070
1855,1003.048,704.716
1856,1142.353,708.488
1857,1561.115,706.889
1858,1653.418,708.664
1859,1694.316,705.829
1860,1270.710,705.893
1861,1503.771,707.934
1862,345.008,703.008
1863,357.426,705.417
1864,506.738,705.713
1865,543.743,706.213
1866,569.622,705.147
1867,660.706,708.278
1868,687.508,709.219
1869,983.841,706.988
1870,819.981,710.267
1871,1233.641,708.558
1872,1348.942,717.999
1873,1675.257,710.643
1874,1991.924,710.743
1875,2408.284,713.207
1876,335.839,715.067
1877,1207.659,710.713
1878,1581.422,709.622
1879,1940.571,711.263
1880,2211.868,715.330
1881,442.309,709.562
1882,527.096,713.858
1883,2240.354,718.552
1884,464.450,710.181
1885,713.030,711.646
1886,855.261,710.626
1887,1714.596,710.753
1888,1741.899,714.831
1889,1107.247,713.092
1890,1124.628,712.333
1891,1444.205,712.760
1892,1920.885,713.385
1893,489.885,712.262
1894,2020.422,716.843
1895,314.310,717.386
1896,754.694,715.166
1897,889.241,715.685
1898,580.782,719.250
1899,1899.870,715.949
1900,908.484,719.920
1901,1255.317,722.946
1902,1287.786,718.431
1903,1791.607,720.890
1904,2121.772,718.772
1905,2309.180,719.536
1906,474.887,712.239
1907,602.188,718.039
1908,799.033,719.741
1909,967.474,725.142
1910,1409.232,720.779
1911,1855.161,732.552
1912,403.595,718.540
1913,615.752,716.552
1914,638.140,718.736
1915,672.788,719.701
1916,735.049,721.563
1917,944.424,723.497
1918,1069.010,721.547
1919,1305.581,719.235
1920,1547.662,721.461
1921,1602.839,723.374
1922,2268.175,722.771
1923,363.472,718.155
1924,561.636,721.860
1925,1370.983,721.587
1926,1389.520,719.553
1927,1466.057,721.033
1928,322.724,721.672
1929,452.088,721.226
1930,837.169,721.246
1931,873.951,719.667
1932,2336.604,723.811
1933,507.281,721.285
1934,768.541,722.158
1935,923.407,720.769
1936,1633.973,721.359
1937,1957.775,720.587
1938,990.696,723.669
1939,1095.475,727.452
1940,1161.556,728.183
1941,1511.898,723.905
1942,1586.058,726.741
1943,1827.870,728.432
1944,2043.950,732.217
1945,427.766,724.176
1946,1491.904,726.111
1947,1688.079,726.157
1948,376.546,725.664
1949,474.031,725.530
1950,545.925,721.950
1951,655.396,722.439
1952,700.791,727.897
1953,859.023,726.780
1954,1660.440,726.576
1955,622.917,726.909
1956,782.023,729.832
1957,2498.612,728.992
1958,1231.446,730.000
1959,1276.814,732.764
1960,2082.391,734.549
1961,2187.380,733.257
1962,686.256,726.974
1963,718.204,727.169
1964,1120.190,729.168
1965,1711.232,731.535
1966,1770.904,734.817
1967,352.749,730.640
1968,392.228,732.189
1969,817.508,730.133
1970,1430.123,730.107
1971,2005.417,733.797
1972,492.361,728.839
1973,1139.389,733.926
1974,1624.660,734.981
1975,1912.609,733.298
1976,531.031,733.724
1977,1212.870,735.296
1978,1447.080,730.588
1979,1533.071,731.519
1980,1566.320,733.741
1981,2110.619,737.208
1982,610.614,733.042
1983,1042.185,732.154
1984,2163.558,740.705
1985,437.072,732.529
1986,899.985,735.381
1987,1024.302,732.751
1988,1319.669,733.992
1989,1937.647,745.175
1990,753.891,729.505
1991,880.736,735.486
1992,2220.393,738.264
1993,2426.974,735.974
1994,514.836,734.607
1995,596.827,732.167
1996,648.250,735.076
1997,664.967,736.199
1998,1189.193,737.121
1999,1741.443,739.380
2000,2136.476,744.090
2001,409.566,735.407
2002,1382.751,736.943
2003,316.355,738.943
2004,334.853,734.663
2005,465.776,738.046
2006,548.851,737.610
2007,634.185,736.102
2008,1064.725,741.328
2009,1401.661,739.026
2010,2280.896,741.547
2011,571.356,740.996
2012,846.648,738.423
2013,921.251,740.495
2014,1296.067,737.512
2015,1465.935,738.536
2016,451.162,739.166
2017,588.372,741.822
2018,733.146,742.677
2019,1000.318,739.351
2020,1482.891,743.597
2021,1962.591,740.543
2022,2064.642,743.195
2023,2404.088,739.047
2024,684.840,741.224
2025,799.366,741.022
2026,833.011,744.805
2027,936.528,740.068
2028,981.991,742.658
2029,1247.299,748.650
2030,1366.425,746.560
2031,1681.710,745.996
2032,378.671,741.955
2033,713.204,740.612
2034,1645.709,748.898
2035,503.112,741.730
2036,755.619,742.673
2037,1421.348,745.357
2038,2321.695,756.236
